--------------- DW_2000Q_6 ---------------
    0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59  energy num_oc. chain_b.
41   0  0  1  0  0  0  0  1  0  0  0  0  1  1  1  0  0  1  1  1  1  0  1  0  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  1  1  1  0  1  0  1  1  0  0  0  0  1  0  1  1  1  -457.0       1 0.016667
61   0  1  0  0  0  0  0  1  0  0  1  0  1  1  1  1  0  0  1  1  1  1  1  0  0  1  0  0  0  0  1  1  0  1  0  0  0  0  0  0  1  1  1  1  1  0  1  1  0  0  1  0  0  0  0  1  1  1  1  0  -457.0       1 0.016667
91   0  1  1  0  0  0  1  1  0  0  0  0  1  0  0  0  1  0  1  1  1  1  1  1  0  1  0  1  0  0  0  1  1  1  1  0  0  1  0  1  1  0  1  1  0  0  1  1  0  0  0  0  0  1  0  1  1  1  1  0  -457.0       1 0.033333
117  0  0  1  0  1  0  1  1  0  0  1  0  0  1  0  0  1  1  1  1  1  1  1  0  0  1  0  1  0  0  1  1  0  1  0  0  0  0  0  1  0  0  1  1  0  0  1  1  0  0  1  0  1  1  0  1  1  1  1  0  -457.0       1 0.033333
190  0  1  0  0  0  0  0  0  0  0  0  0  1  1  0  1  1  1  1  1  1  1  1  0  0  1  1  0  1  0  1  1  0  0  1  0  0  0  0  1  1  1  1  0  0  0  0  1  1  0  1  0  1  1  0  1  1  1  1  0  -457.0       1 0.066667
216  0  0  0  0  0  0  1  1  0  0  1  0  1  1  0  0  0  1  1  1  1  1  1  0  0  1  0  1  0  0  1  1  0  1  0  0  0  0  0  1  0  1  1  1  1  0  0  1  1  0  1  0  1  1  0  1  1  1  1  0  -457.0       1 0.066667
244  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  1  1  0  1  1  0  0  0  0  0  1  0  1  0  1  0  1  0  0  0  1  0  0  0  1  0  1  0  1  1  1  1  0  -457.0       1 0.066667
303  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  1  1  1  1  1  1  0  1  0  0  1  0  1  1  0  1  0  0  0  0  0  1  0  1  1  1  1  1  0  1  0  1  0  1  1  0  0  1  1  1  1  0  -457.0       1 0.083333
372  0  0  0  0  1  0  0  0  0  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  0  0  0  0  1  0  1  1  1  1  1  0  0  1  1  0  0  1  0  0  1  1  1  1  0  -457.0       1      0.1
393  0  1  1  0  1  0  1  1  0  0  1  0  1  0  0  0  1  0  1  1  1  1  1  1  0  0  1  1  1  0  1  1  0  0  0  0  0  0  0  1  0  0  1  1  0  1  0  0  0  0  0  1  1  1  0  1  1  1  1  0  -457.0       1      0.1
75   0  0  0  1  1  0  1  0  0  0  0  0  0  0  1  0  1  0  1  1  1  0  1  0  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  1  0  0  1  1  1  1  0  1  1  0  1  0  1  0  1  1  1  1  1  0 -456.75       1 0.016667
82   0  0  0  0  1  0  0  0  0  0  1  0  1  1  0  1  1  0  1  1  1  1  1  0  0  1  1  1  1  0  1  1  0  1  0  1  0  1  0  0  0  1  1  0  0  0  0  1  1  0  0  0  0  1  0  1  1  1  1  0 -456.75       1 0.033333
88   0  0  0  0  0  0  1  0  1  1  0  0  1  1  0  1  0  0  1  1  1  0  1  0  0  1  1  0  1  0  1  1  1  0  1  0  0  1  0  1  0  0  1  0  0  1  0  1  1  0  1  0  0  1  0  1  1  1  1  0 -456.75       1 0.033333
101  0  1  0  0  0  0  0  1  0  0  1  0  1  0  1  0  1  0  1  1  0  1  1  0  0  1  1  1  0  0  1  1  1  0  1  0  0  0  0  1  0  0  1  0  1  1  0  1  1  1  0  1  0  0  0  1  0  1  1  1 -456.75       1 0.033333
106  1  0  0  0  0  0  0  0  1  0  0  0  1  0  1  1  0  0  1  1  0  1  1  0  0  1  0  1  1  1  1  0  0  1  0  0  0  1  0  1  1  1  1  0  1  0  1  1  0  0  1  1  1  1  1  1  0  1  1  0 -456.75       1 0.033333
124  0  1  0  0  1  0  1  0  0  0  1  0  1  0  1  0  1  0  1  1  1  1  1  0  0  1  1  1  1  0  1  1  0  1  0  0  0  0  0  1  0  0  1  1  0  1  0  1  1  1  0  0  0  1  0  1  1  1  1  0 -456.75       1 0.033333
128  0  1  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  1  1  1  1  1  1  1  0  1  1  0  0  1  0  0  0  1  0  1  0  0  0  1  0  0  0  1  0  1  0  1  1  1  0  1  1  1  0  1 -456.75       1 0.033333
161  0  1  1  0  1  0  1  0  0  1  1  0  1  1  0  1  1  0  1  1  1  1  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  1  0  1  0  1  1  0  0  0  0  1  1  0  1  0  0  1  0  1  1  1  1  0 -456.75       1     0.05
162  0  1  1  0  0  0  0  1  0  0  0  0  1  1  1  0  0  1  1  1  0  1  1  1  0  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  0  1  1  1  1  1  0  1  0  0  1  0  1  1  0  1  1  1  1  0 -456.75       1     0.05
257  0  1  0  0  1  0  0  0  1  0  0  0  1  1  1  1  0  1  1  0  1  1  1  0  0  0  0  0  1  0  1  1  0  0  1  0  0  0  0  1  1  0  1  1  1  1  1  0  0  0  1  0  0  1  0  1  1  1  1  0 -456.75       1 0.066667
13   0  1  1  0  1  0  0  1  0  1  1  0  1  0  0  1  1  1  1  0  1  1  1  1  1  0  0  1  0  1  0  0  0  1  0  1  1  1  0  1  0  1  1  0  0  0  1  1  0  1  0  1  1  0  0  0  0  1  1  0  -456.0       1      0.0
47   0  1  1  1  1  0  1  1  0  0  0  0  1  1  0  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  1  1  1  1  0  0  0  1  0  1  0  0  1  1  0  0  0  1  0  1  0  0  1  1  0  1  1  1  1  0  -456.0       1 0.016667
62   0  0  0  0  0  1  0  1  0  0  1  0  1  0  1  1  0  1  1  1  1  1  1  0  0  1  1  0  1  0  1  1  0  0  0  0  0  0  0  0  0  1  1  1  0  1  0  1  1  1  1  0  0  1  0  1  1  1  1  0  -456.0       1 0.033333
151  0  0  1  1  1  0  1  1  0  0  0  0  1  0  0  0  1  1  1  1  1  1  1  1  0  0  0  1  0  0  1  1  0  0  0  0  0  1  0  1  0  0  1  1  0  0  0  1  0  0  0  1  0  1  0  1  1  1  1  0  -456.0       1     0.05
171  0  1  0  0  0  0  1  0  0  1  1  0  1  1  0  0  0  0  1  1  1  1  0  1  0  1  1  0  1  0  1  0  1  0  1  1  0  0  0  1  0  0  0  1  1  1  0  1  1  0  1  0  0  1  0  1  1  1  1  0  -456.0       1     0.05
37   0  1  0  0  0  0  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  0  1  0  0  1  1  1  1  0  1  1  1  0  1  0  0  0  0  0  0  0  1  0  0  1  0  1  1  1  1  0  1  0  0  1  1  1  1  0 -455.75       1 0.016667
44   0  1  0  1  1  0  0  1  0  0  1  0  1  1  1  1  0  0  1  0  1  1  1  0  0  1  1  1  1  0  0  1  0  1  0  1  0  1  0  1  1  1  1  1  0  0  1  1  0  1  0  0  0  1  0  1  0  1  1  0 -455.75       1 0.016667
69   0  0  0  0  0  0  1  1  0  1  0  0  1  1  0  1  1  0  1  1  1  1  0  1  0  1  1  0  0  0  1  0  1  0  1  0  0  0  0  1  1  0  1  0  0  0  0  1  1  0  1  0  1  1  0  1  1  1  1  0 -455.75       1 0.016667
111  0  1  1  0  0  1  1  1  0  0  1  0  1  0  0  0  1  1  1  1  1  1  1  1  0  1  1  1  0  0  0  1  0  1  0  1  0  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  1  0 -455.75       1     0.05
271  0  0  0  0  1  1  0  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  0  0  0  1  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  1  0  1  0  0  1  0  0  1  1  1  0 -455.75       1 0.066667
104  0  0  0  0  0  0  0  0  0  0  1  0  1  1  1  1  1  0  0  1  1  0  1  0  0  1  1  0  1  0  1  1  0  0  0  0  0  0  0  1  0  1  1  1  0  0  1  1  1  1  1  1  0  0  0  1  1  1  1  0  -455.0       1 0.033333
141  1  0  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  0  1  0  0  1  1  0  0  1  0  0  1  1  1  1  1  1  1  0  1  0  0  1  0  0  1  1  0  1  0  1  1  1  1  0  1  0  0  1  0  1  1  0  -455.0       1 0.033333
192  0  0  1  0  0  0  1  1  1  0  0  0  1  0  1  0  1  0  1  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  1  0  0  1  0  1  0  0  1  1  0  1  1  1  0  0  0  0  0  1  0  1  1  1  1  1  -455.0       1     0.05
207  0  0  0  0  0  1  0  1  0  0  1  0  1  0  1  0  0  1  0  1  1  0  1  0  0  1  0  1  0  0  1  1  1  0  0  0  0  0  0  1  1  0  1  1  1  1  0  1  1  1  1  0  0  1  0  1  1  1  1  1  -455.0       1     0.05
239  0  0  0  0  0  1  0  0  0  0  1  0  1  0  1  1  0  1  1  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  1  0  0  0  0  0  0  1  1  1  1  1  0  1  1  0  0  1  1  0  0  0  1  1  1  0  -455.0       1 0.066667
246  0  1  0  0  0  0  1  0  1  0  0  0  1  1  1  0  1  0  1  1  1  1  1  0  0  1  0  0  1  0  1  1  1  1  1  0  0  0  0  1  0  0  1  0  1  1  0  1  0  1  1  0  1  1  0  1  1  1  1  0  -455.0       1 0.066667
277  0  0  0  0  1  0  1  0  0  0  1  0  1  1  1  1  1  1  1  1  1  1  1  0  0  1  0  0  0  0  1  1  0  1  1  0  0  0  1  1  0  0  1  1  1  0  0  1  1  0  0  0  1  0  0  0  1  1  1  0  -455.0       1 0.066667
15   0  0  0  1  0  0  0  1  0  0  1  1  0  0  0  1  1  0  1  0  1  0  1  1  1  1  1  1  0  0  0  0  1  0  0  1  1  0  0  1  1  0  1  0  0  0  0  1  1  1  1  0  0  0  1  1  0  1  1  1 -454.75       1      0.0
16   1  1  0  0  0  0  1  0  1  1  0  0  1  0  0  0  1  0  0  0  1  0  1  1  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  1  1  1  0  1  0  1  0  1  1  0  1  0  1  1  0  0  1  0  1  1 -454.75       1      0.0
17   1  1  0  0  1  0  0  0  0  0  1  0  1  0  1  0  1  0  0  1  1  1  1  0  0  1  1  1  0  1  1  1  1  1  0  0  0  0  0  1  0  0  1  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  1  1 -454.75       1      0.0
18   1  0  0  1  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  1  0  1  0  1  0  0  1  1  1  1  0  1  0  1  0  1  0  1  1  1  1  1  0  1  1  1  0  0  1  1  0  1  0  1 -454.75       1      0.0
83   0  1  0  0  0  0  1  1  0  0  1  0  1  0  1  0  1  0  1  1  1  1  1  1  0  1  0  0  0  0  1  1  0  0  1  0  0  0  1  1  0  0  1  1  1  1  0  1  0  1  1  0  0  1  0  1  1  1  1  0 -454.75       1 0.033333
100  0  1  1  0  0  0  1  0  0  0  0  0  1  1  0  0  1  0  1  1  1  1  0  1  0  1  0  0  0  0  1  1  1  0  1  0  1  1  0  1  0  0  1  1  0  0  0  1  0  1  1  0  1  0  0  1  1  1  1  0 -454.75       1 0.033333
113  0  0  0  0  1  0  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  1  1  0  0  1  0  0  0  0  0  1  0  1  0  0  0  1  0  1  1  0  1  1  0  0  1  1  0  0  1  0  0  1  0  1  1  1  1  0 -454.75       1 0.033333
123  0  1  0  0  0  0  1  1  0  0  1  0  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  0  1  0  1  1  1  0  0  0  0  0  0  1  1  0  1  1  0  0  0  1  1  0  1  0  1  1  0  0  0  1  1  0 -454.75       1     0.05
176  0  0  0  0  0  0  0  1  1  0  1  0  1  1  0  0  1  0  1  1  1  0  1  0  1  1  1  0  1  0  1  1  1  0  0  0  0  0  0  1  0  0  1  0  1  0  0  1  1  1  1  0  0  1  0  1  1  1  1  0 -454.75       1     0.05
209  0  0  0  0  1  0  0  0  1  0  1  0  0  1  1  0  0  0  1  1  1  0  1  0  0  1  0  0  1  0  1  0  0  1  0  0  0  1  0  1  1  1  1  1  1  1  1  1  1  0  1  0  0  1  0  1  1  1  0  0 -454.75       1     0.05
233  0  1  1  0  1  0  1  1  0  0  0  0  1  1  1  0  1  0  1  1  1  1  1  0  1  1  1  1  1  0  1  1  0  1  0  0  0  0  0  1  0  1  1  1  0  1  0  1  0  0  0  1  0  0  0  1  1  1  1  0 -454.75       1 0.066667
278  0  1  0  0  0  1  0  1  0  0  0  0  0  1  1  0  0  1  1  1  1  0  1  1  0  1  0  0  1  0  1  1  0  1  1  0  0  0  0  1  1  0  0  1  1  1  0  1  1  0  1  0  0  1  0  1  1  1  0  0 -454.75       1 0.083333
424  0  0  0  0  0  0  0  1  0  0  1  0  1  0  1  0  1  0  1  1  1  1  1  1  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  0  1  0  0  1  1  1  0  0  1  0  1  1  1  0  1 -454.75       1      0.1
19   0  0  1  1  1  0  1  0  0  0  1  0  1  0  0  0  1  0  1  1  1  0  1  0  1  1  0  1  0  1  1  1  0  0  1  0  0  0  0  1  0  0  1  0  1  1  0  0  1  1  0  1  1  0  0  0  1  1  0  0  -454.0       1      0.0
73   0  1  0  0  0  0  1  0  0  0  1  1  1  0  0  1  1  0  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  0  1  1  0  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  1  0  1  0  1  1  0  -454.0       1 0.016667
108  0  0  1  0  0  0  1  0  0  0  1  0  1  1  1  1  0  0  1  1  1  1  1  0  0  1  0  1  0  0  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  0  0  1  1  0  1  0  0  1  0  0  1  1  1  0  -454.0       1 0.033333
118  0  0  0  1  1  0  1  0  0  0  0  0  1  0  0  1  1  1  1  1  1  0  0  0  1  1  1  1  0  1  1  0  0  0  1  0  0  0  0  1  0  1  1  1  1  1  0  1  1  0  0  0  0  1  0  1  1  1  1  0  -454.0       1 0.033333
121  0  1  0  0  1  0  1  1  1  0  1  0  1  0  1  0  1  0  0  1  0  0  1  1  0  1  1  0  1  0  1  1  1  0  1  0  0  0  0  1  0  0  0  1  1  1  0  1  0  1  1  0  0  0  0  0  1  1  1  1  -454.0       1 0.033333
188  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  1  1  0  1  1  1  1  0  1  1  1  0  0  0  1  1  0  0  1  1  0  0  0  1  0  0  1  1  1  1  0  1  1  1  0  0  0  0  0  0  1  1  1  0  -454.0       1     0.05
195  0  1  1  0  1  0  1  1  0  0  0  0  1  1  0  0  0  1  1  1  1  0  1  1  0  0  0  0  1  0  1  1  0  1  0  0  0  0  0  1  0  0  1  1  1  1  0  1  1  0  0  0  1  1  0  1  1  1  1  0  -454.0       1 0.066667
286  0  1  1  0  1  0  0  1  0  0  1  0  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  0  0  0  1  0  1  0  0  0  0  0  1  1  0  1  1  0  0  0  1  1  0  0  0  0  1  0  1  1  1  1  0  -454.0       1 0.083333
293  0  0  0  0  0  0  1  1  0  0  0  0  1  0  1  1  1  0  1  1  1  1  1  0  0  1  0  0  1  0  1  1  1  0  0  0  0  0  0  1  0  0  1  0  1  1  0  1  1  1  1  0  1  1  0  1  1  1  1  0  -454.0       1 0.083333
355  0  1  0  0  0  0  1  1  0  0  1  0  1  1  1  0  1  0  1  1  1  1  1  0  0  1  1  0  1  0  1  1  0  0  0  0  0  0  0  1  0  0  1  1  1  0  0  1  1  0  1  0  0  1  0  1  1  1  1  0  -454.0       1 0.116667
20   0  0  0  1  0  0  1  0  1  1  1  0  0  0  1  0  0  0  1  1  1  1  1  1  0  1  1  1  0  1  1  0  1  0  1  0  1  0  0  1  0  0  1  1  1  0  0  1  1  1  1  0  0  1  0  0  0  1  0  1 -453.75       1      0.0
21   0  0  0  0  0  1  1  1  0  1  0  0  0  0  0  0  1  0  1  1  0  0  1  1  0  1  0  1  0  0  0  0  1  0  1  0  0  1  1  1  0  0  1  1  1  1  0  1  0  1  1  0  1  0  0  0  1  1  0  1 -453.75       1      0.0
57   1  0  0  0  0  0  0  0  0  0  1  0  1  0  1  0  0  1  0  0  0  1  1  0  0  1  0  1  0  1  1  1  0  1  0  0  0  0  0  1  1  1  1  1  1  0  1  1  1  1  0  0  1  0  0  0  0  1  1  1 -453.75       1 0.016667
68   0  1  0  0  0  0  0  0  0  0  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  1  0  1  0  0  1  1  0  1  1  1  0  1  0  1  1  1  1  0  0  0  0  1  1  0  0  0  0  1  0  1  1  1  1  0 -453.75       1 0.016667
158  0  1  1  0  1  0  0  0  0  0  1  0  1  1  1  0  1  0  1  1  1  1  1  0  1  1  1  1  0  0  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  0  1  1  0  0  0  0  0  1  0  1  1  1  1  0 -453.75       1     0.05
164  0  0  1  0  0  0  0  0  0  0  1  0  1  1  1  0  1  1  1  1  0  1  1  0  0  1  1  1  1  0  1  1  0  0  0  0  0  0  0  1  0  1  1  1  1  1  0  0  1  0  0  0  0  1  0  1  1  1  1  0 -453.75       1     0.05
295  0  0  1  0  0  0  0  1  0  1  0  0  1  0  1  1  1  0  1  1  1  1  0  1  0  1  0  1  1  0  1  1  0  1  0  0  0  1  1  1  0  0  1  0  0  0  1  0  0  1  0  1  1  0  0  1  1  1  0  0 -453.75       1 0.066667
425  0  0  0  0  1  0  0  1  0  0  1  0  1  1  1  0  1  0  1  1  1  1  1  0  0  1  0  1  0  0  1  1  0  0  1  0  0  0  0  1  0  1  1  1  1  1  0  1  1  0  0  0  0  1  0  1  1  1  0  0 -453.75       1 0.116667
457  0  0  0  0  0  0  0  1  0  0  1  0  1  0  1  0  1  0  1  1  1  1  1  0  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  1  1  1  1  0  0  1  1  1  1  0  0  0  0  1  1  1  1  0 -453.75       1 0.116667
76   0  0  0  0  0  0  0  0  1  0  0  0  1  1  0  0  1  0  1  1  1  1  1  1  0  1  0  0  1  1  1  1  0  0  1  0  0  0  0  1  0  1  1  0  1  1  0  1  1  1  1  0  1  1  0  1  1  1  0  0  -453.0       1 0.016667
105  0  0  0  0  0  0  1  1  1  0  0  0  1  0  1  0  1  0  1  1  1  1  0  1  1  1  0  1  1  0  0  1  1  1  1  0  0  0  1  1  0  0  1  1  0  1  0  1  1  0  0  0  0  1  0  1  1  1  1  1  -453.0       1 0.033333
197  0  1  0  0  0  1  0  1  0  0  1  0  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  0  0  1  1  0  0  0  0  0  0  0  1  1  1  0  1  0  0  0  1  1  0  1  0  0  1  0  0  0  1  1  0  -453.0       1     0.05
205  0  1  0  0  0  1  0  0  0  0  0  0  0  1  1  0  0  0  1  1  0  1  1  0  0  1  0  0  1  0  1  1  1  1  1  0  0  0  0  1  0  0  1  1  0  0  0  1  1  1  1  0  1  1  0  1  1  1  0  1  -453.0       1     0.05
232  0  1  0  0  1  0  0  1  0  0  0  0  1  1  1  0  1  1  1  1  1  1  1  0  0  1  0  0  1  0  1  1  0  0  1  0  0  0  0  1  0  1  1  1  1  1  0  1  1  0  0  0  0  0  0  1  1  1  1  0  -453.0       1 0.066667
292  1  0  1  1  0  0  0  1  1  0  1  0  1  0  0  1  1  1  1  1  1  1  1  0  0  1  0  0  1  0  0  1  0  1  0  0  0  1  0  1  0  1  1  0  0  0  1  1  0  0  0  1  1  1  0  1  1  1  1  0  -453.0       1 0.083333
368  0  0  1  0  0  0  1  1  0  0  0  0  1  0  0  0  1  0  1  1  1  1  1  1  0  1  1  1  1  0  1  1  0  0  1  0  0  1  0  1  0  0  1  1  0  0  0  1  0  1  0  0  1  1  0  1  1  1  1  0  -453.0       1 0.116667
451  0  0  0  0  0  0  1  1  0  0  1  0  1  0  1  0  1  1  1  1  1  1  1  0  0  1  1  1  0  0  1  1  0  1  0  0  0  0  0  1  0  0  1  1  1  1  0  1  0  1  0  0  0  1  0  1  1  1  1  0  -453.0       1 0.133333
462  0  1  0  0  1  0  1  1  0  0  1  0  1  0  0  0  1  0  1  1  0  0  1  1  0  1  0  1  1  0  1  1  1  1  0  0  0  0  1  1  0  0  1  0  1  1  0  1  0  1  1  0  1  1  0  1  1  1  1  0  -453.0       1 0.116667
53   0  0  0  0  1  0  0  1  0  0  1  0  1  0  1  1  0  0  1  1  1  1  1  0  1  1  1  0  0  0  1  0  0  1  1  0  0  0  0  1  0  1  1  0  1  0  0  1  1  1  0  0  0  1  0  1  1  1  1  0 -452.75       1 0.016667
55   0  1  0  1  1  0  0  1  0  0  1  0  1  1  0  1  1  1  1  0  1  1  1  0  0  1  1  1  1  0  0  0  0  1  0  0  0  1  0  1  1  1  0  1  0  0  1  1  0  0  1  0  1  1  0  1  1  1  1  0 -452.75       1 0.016667
63   0  1  1  0  0  0  0  1  0  0  1  0  1  0  1  1  1  0  1  0  0  1  1  0  0  1  1  1  0  0  0  1  0  1  1  0  0  0  0  1  1  0  1  1  0  0  1  1  1  1  0  0  1  0  0  1  0  1  1  0 -452.75       1 0.016667
65   0  1  0  0  0  1  1  0  1  0  0  0  1  0  1  0  1  0  0  1  1  0  1  0  0  1  1  1  1  0  1  1  1  1  1  0  0  0  0  1  0  0  1  1  0  1  0  1  1  0  0  1  1  0  0  0  1  0  1  0 -452.75       1 0.016667
110  0  1  1  0  0  0  0  1  1  1  0  0  1  0  1  1  1  0  1  0  0  1  1  1  0  0  1  0  0  0  1  0  0  1  1  0  1  1  0  1  1  1  1  1  0  0  0  1  0  1  0  0  0  1  0  1  0  0  1  0 -452.75       1 0.033333
185  0  1  0  0  0  0  1  1  1  1  1  0  1  0  1  0  0  0  1  1  0  1  1  1  0  1  0  0  0  0  1  1  1  1  1  0  0  0  0  1  1  0  1  0  1  1  0  1  1  1  0  0  0  1  0  1  0  1  1  0 -452.75       1     0.05
193  0  0  0  1  1  0  1  1  0  0  1  0  1  0  1  1  1  1  1  1  0  1  1  0  0  1  1  1  0  0  0  1  0  0  1  1  0  0  0  1  1  1  1  0  0  0  0  1  1  1  1  0  0  1  0  1  1  1  1  0 -452.75       1     0.05
224  0  0  0  0  1  0  0  0  0  0  1  0  1  1  1  1  0  1  1  1  0  1  1  0  0  0  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  1  1  0  1  0  0  0  0  0  1  1  1  1  0  1  1  1  1  0 -452.75       1     0.05
240  0  1  0  1  0  0  0  1  0  0  1  0  1  0  0  0  1  0  1  1  1  0  1  1  0  1  0  1  1  0  1  1  0  1  0  0  0  0  0  1  0  0  0  1  1  1  0  1  0  1  1  1  0  0  0  1  1  1  1  0 -452.75       1     0.05
241  0  0  0  0  1  0  1  1  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  0  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0  1  0  1  1  0  1  1  1  0  0  0  1  0  1  1  1  1  0 -452.75       1 0.066667
256  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  1  1  0  1  1  0  1  1  0  1  1  0  1  1  0  1  1  0  0  0  0  1  0  0  0  1  1  1  0  0  1  0  0  0  0  1  0  1  1  1  1  0 -452.75       1 0.066667
265  0  0  1  0  0  0  0  1  0  0  1  0  1  1  1  1  1  1  1  1  1  0  1  0  1  1  0  1  1  1  1  1  1  0  0  0  0  0  0  1  1  0  1  0  0  0  0  1  1  0  0  0  0  1  0  1  1  1  1  0 -452.75       1 0.066667
268  0  0  1  0  0  0  1  1  0  0  1  0  1  0  1  1  0  1  0  1  1  1  1  1  0  1  1  1  0  0  0  1  0  0  0  0  0  1  0  1  0  0  1  0  0  0  0  1  0  1  1  1  0  0  1  1  1  1  1  0 -452.75       1 0.066667
296  0  0  0  0  0  0  1  0  0  0  0  0  1  0  1  1  1  0  1  1  1  1  1  0  0  1  1  1  1  0  1  1  1  0  1  1  0  0  0  1  0  0  1  0  1  1  0  1  0  1  1  0  1  0  0  1  1  1  1  0 -452.75       1 0.066667
326  0  1  0  0  0  0  1  1  0  1  0  0  1  1  0  0  1  0  1  1  1  1  1  1  0  1  1  0  1  0  1  1  1  0  1  0  0  0  1  1  1  0  1  1  1  1  0  1  0  0  1  0  0  1  0  1  1  1  0  0 -452.75       1 0.083333
331  0  0  1  0  0  0  0  1  0  0  1  0  1  0  0  0  1  1  1  0  1  1  1  0  0  1  0  1  1  1  0  1  0  1  0  0  0  1  0  1  1  0  1  1  1  0  1  1  0  0  0  1  0  0  0  1  1  1  1  0 -452.75       1 0.083333
67   1  0  1  0  0  0  1  1  0  0  0  0  1  0  0  0  0  1  1  1  1  1  1  1  0  1  0  0  1  0  0  0  1  1  1  0  0  1  0  1  1  0  1  1  1  0  0  1  1  0  1  0  1  1  0  0  1  1  0  0  -452.0       1 0.016667
116  0  0  0  0  0  1  1  1  0  0  0  0  1  0  1  0  1  1  1  1  1  1  1  0  0  1  0  1  1  0  0  1  0  0  1  0  0  1  0  1  1  0  1  1  1  0  0  1  1  1  1  0  0  0  0  0  1  1  1  0  -452.0       1 0.033333
198  0  1  0  0  0  0  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  1  1  1  0  0  1  1  0  0  1  1  0  1  0  0  0  0  0  1  1  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  1  1  0  -452.0       1     0.05
250  0  1  1  0  0  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  1  0  0  1  1  1  1  0  1  1  1  0  0  1  0  0  0  1  0  0  1  0  0  0  0  1  0  0  0  1  0  1  0  1  1  1  1  1  -452.0       1 0.066667
317  0  1  0  0  0  0  1  1  0  0  1  0  1  1  1  1  1  0  1  1  1  1  1  0  0  1  1  0  1  0  1  1  0  0  0  0  0  0  0  1  1  1  1  1  0  0  0  1  1  0  1  0  0  1  0  1  1  1  1  0  -452.0       1      0.1
460  0  0  0  0  0  0  0  1  0  0  0  0  1  1  0  0  1  0  1  1  1  1  1  1  0  1  0  0  1  0  0  1  1  1  1  0  0  0  0  1  0  0  1  1  0  1  0  1  1  1  1  0  1  1  0  1  1  1  0  1  -452.0       1 0.116667
478  0  1  0  0  0  1  1  0  0  0  0  0  1  0  1  1  1  0  1  1  1  1  1  0  0  1  0  1  0  0  1  1  0  0  1  0  0  0  0  0  0  1  1  1  1  1  0  1  1  0  0  0  1  1  0  1  1  1  1  0  -452.0       1 0.133333
488  0  0  0  0  0  0  0  1  0  0  1  0  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  0  0  0  1  1  0  0  1  0  0  0  0  1  0  0  1  0  1  0  0  1  1  1  1  0  0  1  0  1  1  1  1  0  -452.0       1     0.15
46   0  1  1  0  0  0  1  0  0  0  1  0  1  1  0  0  1  1  1  1  1  1  0  0  1  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  0  0  1  0  1  1  1  1  0 -451.75       1 0.016667
