--------------- DW_2000Q_6 ---------------
 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59  energy num_oc. chain_b.
280  0  1  0  0  1  0  0  0  0  0  0  0  1  0  1  0  1  1  0  1  0  1  1  1  1  0  0  1  0  0  0  0  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  0  1  1  1  0  1  0  1  0  1  1  1  0 -702.75       1 0.066667
301  0  0  1  0  1  0  0  0  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  0  0  0  0  0  0  0  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  0  1  1  1  1  1  0  0  0  1  1  1  0 -702.75       1 0.066667
406  0  1  0  0  1  0  1  1  0  1  1  0  1  1  1  0  1  1  1  0  0  0  1  0  0  0  0  1  0  0  0  0  1  1  1  1  0  1  1  1  1  1  1  1  0  0  1  0  0  0  0  0  1  1  1  0  1  1  0  0 -702.75       1 0.083333
12   0  1  0  1  1  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  1  1  0  1  1  0  1  0  0  0  1  1  1  1  1  0  1  1  1  1  0  1  1  0  0  1  1  1  0  0  0  1  0  1  0  1  1  1  0  -702.0       1      0.0
143  1  1  0  0  1  1  0  1  1  1  0  0  1  1  1  0  1  1  0  0  0  1  1  0  0  0  0  0  0  0  1  0  1  1  1  0  0  1  0  1  1  0  1  0  1  0  1  0  1  1  0  1  1  0  1  1  1  1  0  0  -702.0       1 0.033333
148  0  1  0  0  1  1  0  1  0  1  1  0  1  0  1  0  1  1  1  0  0  0  1  0  0  0  0  1  0  0  1  1  1  1  1  1  0  1  1  1  0  0  1  1  1  0  1  0  1  0  1  1  1  0  1  0  1  0  0  0  -702.0       1 0.033333
167  0  1  0  0  1  0  0  1  1  1  1  0  1  0  1  0  0  1  1  0  0  0  1  0  0  0  0  1  0  0  0  0  1  1  1  1  0  1  1  1  1  1  1  1  0  0  1  0  1  0  1  1  1  0  1  0  0  1  0  0  -702.0       1 0.033333
192  0  1  0  0  1  0  0  0  1  1  1  0  1  0  0  0  0  0  0  1  0  0  1  0  0  0  0  1  1  0  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  0  1  0  1  1  1  0  1  0  1  0  1  1  0  0  -702.0       1     0.05
194  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  1  1  0  0  1  0  0  0  0  0  0  0  1  0  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1  0  1  0  0  0  1  0  1  0  1  1  0  0  -702.0       1     0.05
220  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  0  1  1  1  1  1  1  1  0  0  0  1  0  0  1  1  1  1  1  0  0  0  0  1  1  1  1  1  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  -702.0       1 0.066667
