--------------- DW_2000Q_6 ---------------
     0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39  energy num_oc. chain_.
157  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  1  0  1  0  1  1  0  0  1  1  0  1  1  1  0  1  0  0  0  1  0  1  1  1 -437.75       1    0.05
211  0  1  1  1  0  1  0  1  1  1  1  0  0  1  0  0  0  1  0  0  1  0  1  1  0  0  1  1  1  0  1  0  1  1  1  1  0  0  0  0 -437.75       1    0.05
217  1  0  0  0  1  1  1  0  1  0  0  1  1  0  0  1  1  1  1  1  1  1  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  1  1  1 -437.75       1   0.075
242  1  0  0  0  1  0  1  0  1  0  0  1  1  0  1  1  0  1  1  1  1  1  0  0  1  0  0  1  1  1  0  1  0  0  0  0  0  1  1  1 -437.75       1    0.05
246  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  1  1  0  1  1  0  0  0  0  0  1  1  1  0  0  0  0  0  0  0  1  1  1 -437.75       1    0.05
306  1  0  0  0  1  0  1  1  1  0  0  0  1  1  1  1  1  1  1  0  1  1  0  0  1  0  1  1  1  1  0  0  0  0  0  0  0  0  1  1 -437.75       1    0.05
24   1  0  0  0  1  0  1  0  1  0  0  1  1  1  0  0  1  1  1  0  1  0  1  0  1  1  0  1  0  1  1  0  0  0  0  0  0  1  1  1  -437.0       1     0.0
25   0  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  1  1  1  0  1  1  1  0  0  1  1  1  1  0  0  1  0  0  0  1  0  0  1  1  -437.0       1     0.0
110  1  0  0  0  1  0  1  0  0  0  0  0  1  0  1  1  1  1  1  1  1  1  0  0  1  1  0  1  0  1  0  1  1  1  0  0  0  0  0  1  -437.0       1   0.025
150  0  1  1  1  0  1  1  0  1  1  1  0  0  0  0  0  0  1  0  1  1  1  1  1  1  0  1  0  0  0  0  1  1  1  1  0  0  0  0  0  -437.0       1   0.025
155  1  0  0  0  1  0  0  0  1  0  0  1  1  1  1  1  1  0  1  0  1  1  0  0  0  1  0  1  0  1  0  1  0  0  0  0  1  1  1  1  -437.0       1    0.05
206  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  0  1  1  1  1  0  0  0  1  0  1  1  1  0  1  0  0  0  0  1  1  1  1  -437.0       1    0.05
228  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  0  1  0  0  0  0  1  0  1  0  1  0  1  0  0  0  0  1  1  1  1  -437.0       1   0.075
240  0  1  1  1  0  1  0  0  1  1  0  0  0  1  1  0  0  0  0  1  0  0  1  1  1  0  1  0  0  1  1  0  1  0  1  1  0  0  0  0  -437.0       1   0.075
247  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  1  1  0  1  1  0  0  0  0  0  0  0  0  1  1  1  -437.0       1     0.1
285  1  0  0  0  1  0  0  0  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  -437.0       1   0.075
342  1  0  0  0  1  0  0  1  0  1  1  1  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  0  1  0  0  0  0  0  0  1  1  1  1  -437.0       1     0.1
356  1  0  0  0  1  0  0  1  0  0  1  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  0  1  0  1  0  0  0  0  0  1  1  1  1  1  -437.0       1     0.1
402  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  0  1  1  1  1  0  0  0  1  0  1  0  0  0  1  0  0  0  0  1  1  1  1  -437.0       1    0.15
26   0  1  1  1  0  1  0  0  1  0  1  0  0  1  0  0  0  0  0  1  1  0  1  1  1  0  1  1  1  1  1  0  1  0  1  0  0  0  0  0 -436.75       1     0.0
27   1  1  1  1  0  1  1  0  1  1  0  0  0  1  0  0  1  0  0  0  1  0  1  1  0  0  1  0  0  1  1  1  1  0  1  1  0  0  0  1 -436.75       1     0.0
28   1  1  1  0  0  1  1  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  1  0  0  0  1  0  0  1  1  0  0  0  0  0  1  0  1  1 -436.75       1     0.0
67   0  1  1  1  0  1  0  0  0  1  1  0  0  1  0  0  0  1  0  0  0  0  1  1  1  0  1  0  1  1  1  0  1  1  1  1  0  0  0  0 -436.75       1   0.025
96   1  1  0  0  1  1  1  0  1  0  0  1  1  0  0  0  1  1  1  1  1  0  0  0  1  0  0  1  1  0  0  0  0  1  1  1  0  1  0  1 -436.75       1   0.025
123  1  1  1  1  0  1  0  0  1  0  1  0  0  1  0  0  0  1  0  1  1  1  1  1  0  0  1  0  0  0  1  0  0  0  1  0  0  0  0  0 -436.75       1   0.025
138  1  0  0  0  1  0  0  1  0  0  1  1  1  0  1  1  1  1  0  0  1  1  0  0  1  0  0  1  1  1  0  0  0  1  0  0  1  1  1  1 -436.75       1   0.025
149  0  1  1  1  0  1  0  0  1  0  1  0  1  1  0  0  0  1  0  1  0  1  1  1  0  0  1  0  0  0  0  0  1  1  0  1  1  0  1  0 -436.75       1   0.025
177  0  1  1  1  0  1  1  1  1  1  1  0  0  1  0  0  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  0  1  1  1  1  0  0  0  0 -436.75       1    0.05
198  0  1  1  1  0  1  0  0  1  1  1  0  0  1  1  0  0  0  0  1  1  0  1  1  0  0  1  0  0  0  1  1  1  0  1  0  1  0  1  1 -436.75       1    0.05
216  1  1  0  0  1  1  1  0  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  1  1  0  1  0  0  0  1  0  0  0  0  0  1  1  1 -436.75       1    0.05
269  0  1  1  1  0  1  0  0  1  1  0  0  0  1  0  0  0  1  0  1  0  0  1  1  0  0  1  0  1  1  1  0  1  1  1  1  0  0  0  0 -436.75       1   0.075
274  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  0  1  1  1  1  1  0  1  0  0  1  0  1  1  1  0  0  0  1  0  0  1  1  1  1 -436.75       1    0.05
288  1  0  0  0  1  0  1  1  0  0  0  1  1  0  0  1  1  0  1  1  1  1  0  0  1  1  0  1  1  1  0  0  0  0  0  0  1  1  1  1 -436.75       1     0.1
489  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  1  1  1  1  1  1  0  0  0  1  0  1  1  1  0  0  0  0  0  0  1  1  1  1 -436.75       1     0.2
