--------------- DW_2000Q_6 ---------------
     0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59  energy num_oc. chain_b.
124  0  0  1  0  1  0  1  1  1  1  0  0  1  1  1  0  1  0  0  1  0  1  1  0  0  0  0  0  0  0  1  0  0  0  1  1  0  1  0  0  0  1  0  1  1  0  1  1  1  1  1  1  1  0  1  0  0  0  1  1  -976.0       1 0.033333
5    1  0  1  0  1  0  1  1  1  0  1  0  0  0  0  0  1  0  0  0  1  1  1  1  0  0  0  1  1  0  1  0  0  1  1  1  0  1  1  0  0  0  0  1  1  0  0  1  0  1  1  1  1  1  1  0  1  1  0  0 -975.75       1      0.0
76   0  0  1  1  0  0  1  1  0  1  0  1  0  1  0  0  0  1  0  1  0  1  1  0  0  1  1  1  1  0  1  0  0  0  0  1  0  1  0  0  0  1  1  0  0  0  0  1  1  1  1  1  1  1  1  0  1  0  1  1 -975.75       1 0.016667
153  0  0  1  1  1  0  1  1  1  0  0  0  1  1  1  1  1  1  0  1  0  1  0  0  0  1  1  1  0  0  1  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  1  1  1  1  0  0  1  0  1  0  1  1 -975.75       1 0.033333
81   1  0  1  1  0  1  0  0  1  1  1  0  1  0  1  0  1  0  0  1  1  1  1  1  0  0  1  0  0  1  1  0  0  0  1  1  1  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  1  0  0  1  0  1  1  1  -975.0       1 0.016667
179  0  1  1  1  1  1  0  1  1  0  1  0  1  0  0  0  1  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  0  0  0  1  0  1  0  1  1  1  0  1  0  0  0  1  0  1  0  1  0  0  1  0  0  1  0  1 -974.75       1     0.05
6    0  1  0  0  0  1  1  1  1  1  1  0  1  1  1  0  0  1  0  1  0  0  1  1  0  1  0  0  0  0  1  0  0  1  1  1  0  0  0  1  0  1  0  0  0  0  0  1  1  0  1  1  1  1  1  0  0  0  1  1  -974.0       1      0.0
7    0  1  1  1  0  0  1  0  0  0  1  1  1  0  0  0  1  1  0  0  1  1  1  1  0  0  1  0  0  0  0  0  0  0  1  1  0  1  1  1  0  1  0  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  0 -973.75       1      0.0
72   0  0  1  1  0  1  0  1  0  1  1  0  1  0  1  1  0  0  0  1  0  1  0  0  0  0  1  1  0  1  1  1  1  0  1  1  0  1  0  1  0  0  0  0  0  0  0  1  1  1  0  1  1  0  0  0  0  1  1  1 -973.75       1 0.016667
131  1  1  1  0  1  0  1  1  1  0  0  0  1  1  0  1  0  1  0  0  1  0  0  0  0  1  0  0  1  0  1  0  0  0  1  1  0  0  0  1  0  0  1  0  1  0  0  1  1  1  1  1  1  1  1  0  1  0  1  1 -973.75       1 0.033333
8    1  0  1  0  0  1  1  1  1  0  1  0  0  0  0  0  0  0  0  1  1  1  1  0  0  0  1  1  0  0  1  0  0  0  1  0  1  1  1  0  0  0  1  1  1  1  1  1  0  0  0  1  0  1  1  1  1  0  0  1  -973.0       1      0.0
82   1  0  0  1  1  0  1  0  1  0  1  0  1  1  1  0  0  0  0  0  0  0  1  0  1  1  1  1  0  0  1  1  1  1  0  1  0  0  0  0  0  0  1  0  0  1  0  1  1  1  0  0  0  0  1  0  1  0  1  1  -973.0       1 0.016667
217  1  1  1  0  0  0  1  0  0  1  1  0  0  0  1  1  0  0  0  1  1  1  1  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  1  1  1  1  1  0  0  1  1  0  0  0  0  1  0  1  0  1  1  1  0  0  -973.0       1 0.066667
312  0  0  0  0  1  0  0  1  0  1  0  0  1  1  0  0  1  0  1  1  1  1  1  0  0  0  1  0  0  1  0  0  1  0  1  1  0  1  1  1  0  1  0  0  0  0  1  1  0  1  0  0  1  1  1  0  1  1  1  1  -973.0       1 0.083333
399  0  0  1  0  1  0  0  1  1  1  0  0  1  1  1  0  1  1  0  0  1  1  1  0  0  0  0  0  0  1  1  0  1  1  1  1  0  0  0  1  0  1  0  0  0  0  0  1  0  1  1  1  1  0  1  0  0  1  1  1  -973.0       1 0.116667
68   1  1  0  1  0  0  1  0  1  0  1  1  0  0  1  1  1  1  0  0  1  1  1  1  1  0  1  1  0  0  0  0  0  0  1  0  0  1  1  1  1  0  1  0  1  1  1  1  0  0  0  1  0  1  0  0  1  0  0  0 -972.75       1 0.016667
9    1  0  0  0  0  0  1  1  1  1  0  0  1  0  0  1  0  0  0  1  1  1  0  0  0  0  1  0  1  1  1  0  0  1  1  1  0  1  0  1  0  0  0  1  0  0  0  1  0  1  1  1  0  1  1  0  1  1  1  1  -972.0       1      0.0
10   1  0  0  0  0  1  1  0  1  0  1  1  1  1  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  1  1  0  1  1  0  0  0  0  0  1  0  1  0  1  1  1  1  0  1  1  0  0  0  1  1  -972.0       1      0.0
75   1  0  1  1  0  1  1  0  0  0  1  1  0  0  0  1  0  0  0  1  1  1  0  1  1  1  1  1  0  0  1  1  0  0  1  1  0  1  1  0  0  1  0  0  0  1  0  0  0  1  0  1  0  0  1  0  1  1  1  0  -972.0       1 0.016667
243  0  0  0  1  1  0  1  1  1  1  0  1  1  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  1  1  0  1  1  0  1  0  1  0  1  0  0  1  1  1  0  0  1  0  1  0  1  1  0  1  0  1  1  1  0  -972.0       1 0.083333
11   1  1  1  0  0  1  0  0  0  0  1  1  0  0  0  0  1  1  1  0  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  0  0  1  1  1  1  1  1  0  0  1  1  0  1  1  0  0  0  1  0  0  1  0  1  1 -971.75       1      0.0
12   1  0  1  1  0  1  1  0  0  0  1  0  0  0  0  1  0  1  1  1  0  1  0  1  0  0  1  0  0  1  0  0  0  0  1  1  0  1  1  0  0  1  0  1  0  0  1  1  1  1  0  1  1  1  0  0  0  1  1  0 -971.75       1      0.0
69   1  1  1  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  1  0  0  0  1  0  0  0  1  1  0  0  1  1  1  0  1  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  0  1  0  0  1  1  1 -971.75       1 0.016667
13   1  1  0  0  1  0  1  1  1  1  0  1  1  0  1  0  1  0  0  0  1  1  1  1  0  0  1  0  0  1  0  0  1  0  0  1  0  0  1  1  0  0  0  0  1  1  0  1  0  0  1  1  0  0  1  1  1  1  0  0  -971.0       1      0.0
14   1  0  0  0  0  1  0  0  1  0  1  1  1  0  1  1  1  0  0  0  0  1  1  1  1  0  1  0  0  0  0  0  0  0  0  1  1  1  1  0  0  1  0  1  1  0  1  1  0  1  1  0  0  0  1  1  1  0  1  1  -971.0       1      0.0
15   0  0  1  0  1  1  0  1  0  0  0  0  0  1  0  0  0  1  0  1  1  1  1  0  1  0  1  0  0  1  1  1  0  0  1  1  0  1  1  1  0  1  0  0  0  0  1  1  1  1  0  0  0  1  1  0  1  1  1  1 -970.75       1      0.0
16   0  1  1  0  1  0  1  1  0  0  0  1  1  0  0  0  1  0  0  1  1  1  0  1  0  1  0  0  0  0  0  1  1  0  1  1  0  1  1  0  0  1  0  1  1  0  1  1  1  1  1  0  0  0  1  0  1  0  1  1 -970.75       1      0.0
165  0  0  0  1  0  1  0  1  1  1  0  0  1  0  1  0  1  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  1  1  1  1  0  1  0  1  0  0  1  1  1  0  0  1  1  1  1  1  1  0  1  0  0  1  1  1 -970.75       1     0.05
224  0  0  0  0  1  0  0  1  1  1  1  1  1  0  1  0  1  1  0  0  0  0  0  0  0  0  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  1  0  0  0  1  0  1  0  1  1  1  1  0  1  1  0  0  1  1 -970.75       1     0.05
333  0  0  0  1  1  0  0  1  1  1  0  1  1  1  0  1  1  0  0  0  1  1  1  0  0  0  0  1  0  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  1  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0 -970.75       1      0.1
17   1  0  1  1  1  0  1  0  1  1  1  1  0  1  0  1  0  1  0  1  0  1  1  1  0  0  0  1  1  1  0  1  1  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1  1  1  0  1  1  0  0  0  1  1  0  0  -970.0       1      0.0
77   0  0  1  1  1  1  1  0  1  0  1  0  1  0  0  0  1  1  0  0  1  1  1  1  1  0  1  0  1  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0  1  0  0  1  0  0  0  1  0  1  1  0  1  0  0  0  -970.0       1 0.016667
121  0  0  0  0  1  0  0  1  1  0  0  1  1  1  0  0  1  0  0  1  1  1  1  0  0  0  0  1  1  0  1  0  1  1  0  1  0  1  0  0  0  0  0  1  0  1  1  1  1  1  1  1  0  1  1  0  1  0  0  1  -970.0       1 0.033333
321  1  1  1  1  0  1  1  0  0  0  0  1  1  1  0  1  0  1  0  1  1  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  0  1  1  1  0  1  1  0  1  1  1  0  0  1  0  0  1  1  0  1  1  0  1  0  -970.0       1 0.083333
18   0  0  1  0  1  1  0  0  0  1  1  1  1  0  1  0  1  1  0  1  0  1  1  1  0  0  1  1  0  0  0  1  0  0  1  0  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  1  0  1  1  0  0  0  1  1 -969.75       1      0.0
79   1  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  0  1  0  0  1  0  1  1  1  0  1  0  0  0  1  1  0  0  1  1  0  0  1  0  1  0  0  0  1  0  0  1  0  1  0  1  0  1  1  1  1  1  0  1 -969.75       1 0.016667
177  1  1  1  0  0  1  0  0  0  0  1  1  0  0  0  1  1  0  0  0  0  0  0  0  1  0  1  1  0  1  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  1  0  1  1  0  1  0  0  0  0  1  0 -969.75       1 0.033333
326  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  1  1  0  0  1  1  1  1  1  1  0  1  0  1  0  0  0  0  0  0  0  1  1  1  1  1  1  1  0  0  1  1  0  0  0  0  1  0  1  0  1  1  0  0  1 -969.75       1      0.1
19   1  0  0  0  0  1  0  1  0  0  1  0  0  0  0  0  1  0  1  1  0  1  1  1  1  0  1  0  0  1  0  1  0  0  1  1  0  0  1  0  1  1  1  0  0  0  0  1  1  1  1  1  1  0  0  0  1  1  1  1  -969.0       1      0.0
20   1  0  1  0  1  0  1  0  1  1  0  1  1  0  0  0  1  0  0  0  1  1  1  0  0  0  0  0  0  1  0  1  1  0  1  1  0  1  0  0  1  0  0  1  1  1  1  1  0  1  1  0  0  1  1  0  0  1  1  0  -969.0       1      0.0
21   1  0  0  1  0  1  0  0  0  0  0  0  0  0  1  1  1  1  0  0  1  1  0  1  0  0  0  0  1  1  1  1  0  1  1  1  0  1  1  0  0  1  1  0  1  0  0  1  0  1  0  1  1  0  0  0  1  1  1  1  -969.0       1      0.0
88   1  1  1  1  1  0  1  1  1  0  1  1  0  0  1  0  1  1  0  0  1  1  0  1  1  0  1  1  0  0  0  0  0  0  0  0  0  1  1  0  1  1  0  0  1  1  1  0  0  0  0  1  0  1  0  1  0  1  0  0  -969.0       1 0.016667
102  1  1  0  1  0  1  1  1  1  0  1  0  1  0  0  1  0  0  0  1  1  0  1  1  0  0  1  0  0  1  1  0  0  1  1  1  1  1  1  0  1  0  0  0  0  0  0  1  0  1  1  0  0  0  1  0  0  1  0  1  -969.0       1 0.016667
103  0  1  0  0  1  0  0  1  0  1  1  0  1  1  0  1  1  0  0  1  1  1  0  0  1  0  1  0  1  0  1  0  0  1  0  1  1  0  0  0  0  0  0  0  1  0  0  1  0  1  1  1  0  0  1  0  1  1  0  1  -969.0       1 0.016667
163  0  1  1  0  1  0  0  1  1  1  1  0  0  0  1  0  1  0  1  1  0  1  1  0  0  0  0  0  0  1  1  0  1  1  0  1  0  0  0  0  1  1  0  0  0  0  0  1  1  1  1  1  1  0  1  0  0  1  1  1  -969.0       1     0.05
167  0  1  1  0  1  0  0  1  1  1  0  0  1  1  1  1  0  0  1  1  0  1  1  0  0  1  0  0  0  1  0  0  0  1  1  1  0  0  0  0  0  0  0  1  0  0  0  1  1  1  1  1  1  1  0  0  0  1  1  1  -969.0       1     0.05
22   0  0  0  1  0  1  1  1  0  0  0  0  1  0  1  0  0  1  1  1  0  1  0  0  1  0  1  1  1  0  1  0  1  1  0  0  1  1  1  0  1  0  0  1  0  0  0  0  0  1  1  0  0  1  1  0  1  0  1  1 -968.75       1      0.0
86   1  0  1  1  1  0  0  0  1  0  1  0  1  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  1  0  1  0  1  0  1  1  0  0  0  1  1  1  0  0  1  0  1  1  1  1  1  1  1  0  0  0  0 -968.75       1 0.016667
126  0  0  1  1  1  0  0  1  1  1  0  1  1  1  0  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  1  0  1  1  0  0  1  0  1 -968.75       1 0.033333
166  1  0  0  0  0  1  1  1  1  0  1  0  1  0  0  0  1  0  0  0  0  0  1  0  0  1  1  0  1  0  1  0  1  0  0  1  0  0  1  1  1  1  0  0  0  0  1  1  0  1  1  1  1  0  1  0  1  0  1  1 -968.75       1 0.033333
272  0  1  0  1  1  0  1  0  1  1  0  1  1  0  1  0  0  0  1  1  0  1  0  1  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  0  0  0  0  0  0  1  0  1  0  1  1  0  1  0  1  1  0  1 -968.75       1 0.066667
424  1  0  1  1  1  0  0  1  1  0  0  0  1  1  1  0  1  0  0  0  0  1  0  0  0  0  1  0  0  1  1  0  1  0  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  1  1  1  0  1  0  1  1  1  1 -968.75       1 0.083333
467  1  1  0  0  0  0  0  1  1  1  1  1  1  1  1  0  1  1  0  0  0  1  0  0  0  1  0  0  0  1  0  0  0  0  1  1  0  1  0  1  0  0  0  0  0  0  0  1  1  1  1  1  1  0  1  0  0  1  1  1 -968.75       1      0.1
23   0  1  0  0  1  0  1  1  0  0  1  0  1  0  0  0  1  0  0  1  0  0  1  0  0  0  1  1  0  1  0  0  1  0  1  1  0  1  0  1  1  1  0  1  0  1  0  1  0  0  1  1  0  1  1  0  1  0  0  1  -968.0       1      0.0
24   0  0  1  1  0  1  0  1  1  0  0  0  0  1  0  1  0  1  0  1  1  1  0  1  0  0  1  1  0  0  1  0  0  0  1  1  1  1  0  0  0  0  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  1  1  -968.0       1      0.0
89   1  0  0  0  1  1  0  1  1  1  1  0  1  0  1  1  1  1  0  1  0  0  0  0  1  0  1  0  0  1  1  0  0  0  1  1  0  1  0  1  0  0  0  0  0  0  0  1  0  1  1  1  0  0  1  0  0  1  1  0  -968.0       1 0.016667
180  0  0  0  0  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  1  1  1  1  0  0  1  1  0  1  0  1  0  1  0  1  1  0  1  0  1  0  0  0  1  0  0  1  1  1  1  1  0  0  1  0  0  1  0  1  1  -968.0       1     0.05
223  0  1  1  0  1  0  0  1  1  0  0  1  0  1  0  0  1  1  1  1  0  1  0  1  0  1  0  1  0  0  0  0  1  0  1  1  0  1  0  1  1  0  0  1  1  0  0  1  1  0  1  1  1  0  0  0  1  1  1  1  -968.0       1 0.066667
413  0  1  0  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  1  1  1  1  0  0  0  0  1  0  0  1  0  0  1  1  1  1  0  0  0  1  1  0  0  0  0  0  0  1  1  1  0  1  1  1  1  0  0  1  1  1  -968.0       1 0.133333
25   1  0  1  1  1  0  1  1  0  0  0  1  1  1  0  0  0  1  0  1  1  1  1  0  0  0  0  1  0  0  1  0  1  0  0  1  0  0  0  0  0  0  1  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  1 -967.75       1      0.0
26   0  0  1  0  0  0  1  0  1  0  0  0  0  0  0  1  1  0  0  1  1  1  1  1  1  0  1  0  1  1  0  0  1  1  0  0  1  1  1  1  0  0  0  1  1  1  1  0  0  0  0  1  0  1  1  0  1  1  0  0 -967.75       1      0.0
84   1  1  1  1  1  0  0  0  1  1  0  1  1  0  1  0  0  1  0  1  1  1  0  1  0  0  0  1  0  0  1  0  1  0  1  1  0  0  0  0  0  0  1  0  0  1  0  1  1  1  1  1  0  0  1  0  0  1  1  1 -967.75       1 0.016667
87   1  1  1  1  1  1  1  0  1  1  1  0  1  0  0  1  1  1  0  1  0  1  1  0  0  0  1  0  0  0  1  0  0  0  1  1  0  0  1  0  0  1  0  0  0  1  0  1  1  1  0  1  0  1  1  0  1  0  0  0 -967.75       1 0.016667
152  1  0  1  1  0  1  1  0  0  0  1  0  1  0  0  0  0  1  0  0  1  1  1  0  1  0  1  1  0  0  1  1  1  0  1  1  0  0  0  0  1  1  1  1  0  1  0  0  1  0  0  1  0  1  1  1  1  0  1  0 -967.75       1 0.033333
160  0  1  0  0  1  1  1  1  1  1  0  0  1  1  1  0  1  0  0  0  0  1  1  1  0  0  0  0  0  1  1  0  0  0  1  1  0  1  1  0  0  0  0  0  1  0  1  1  0  1  0  1  1  0  1  0  1  1  1  1 -967.75       1 0.033333
162  0  1  1  0  0  0  0  1  1  1  1  1  0  1  0  0  1  0  0  1  1  1  1  1  1  1  0  1  1  1  1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  1  0  1  0  1  1  0  1  0  1  0  0  1 -967.75       1 0.033333
276  0  0  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  1  0  1  1  1  0  1  0  1  0  0  1  1  1  0  1  1  0  1  0  1  0  0  0  0  0  0  0  0  1  1  1  1  0  1  1  0  1  0  1  1  0  1 -967.75       1 0.066667
493  0  1  0  0  1  0  0  1  1  1  0  0  1  1  0  1  1  0  1  1  0  1  0  0  0  0  0  0  0  1  1  0  1  1  1  1  0  1  0  1  0  1  0  1  0  0  0  1  1  1  1  0  1  0  1  0  0  1  1  1 -967.75       1      0.2
27   1  0  1  1  1  0  1  0  1  0  1  0  1  0  0  1  1  1  0  0  0  1  1  1  1  0  1  0  0  0  0  0  1  0  1  0  0  1  1  0  0  0  1  0  1  0  1  1  1  1  1  1  1  0  1  0  1  0  1  0  -967.0       1      0.0
28   0  0  1  0  1  0  1  1  1  0  0  0  1  0  0  1  1  0  0  0  0  1  0  0  1  1  1  0  1  1  1  0  0  0  1  1  0  0  0  1  1  0  1  0  0  0  0  1  1  1  1  1  0  1  1  0  1  1  0  1  -967.0       1      0.0
29   1  1  0  0  1  0  1  0  1  1  1  0  1  0  1  0  0  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  0  1  0  1  0  0  0  0  0  1  0  1  0  1  0  1  0  1  1  1  1  0  1  1  0  1  1  0  -967.0       1      0.0
30   1  0  1  1  0  1  1  1  1  0  1  1  1  0  0  1  0  0  0  1  0  0  0  1  0  1  0  0  0  0  1  0  1  0  1  1  1  1  1  1  0  1  0  0  1  0  0  0  0  1  1  1  1  0  1  1  0  0  1  1  -967.0       1      0.0
31   1  0  1  1  0  1  1  0  1  0  1  0  0  0  1  1  0  1  0  0  0  1  1  1  1  1  1  1  1  1  0  0  0  0  0  1  0  1  1  0  0  0  1  1  1  0  0  1  0  1  1  1  0  0  1  0  1  0  1  0  -967.0       1      0.0
91   0  1  0  0  1  1  0  1  1  0  1  1  1  1  0  1  1  1  0  1  0  1  0  0  0  1  0  0  0  1  1  0  1  1  0  1  1  1  0  0  0  1  0  1  1  0  0  1  1  1  0  0  1  0  0  0  0  1  1  1  -967.0       1 0.016667
317  0  0  0  1  0  1  1  0  1  0  1  1  0  1  0  1  0  1  0  0  1  1  1  1  1  0  1  1  0  0  0  1  0  0  1  0  0  1  1  0  0  1  1  0  1  1  1  1  0  0  0  0  0  1  1  1  1  0  0  0  -967.0       1 0.083333
32   1  0  1  0  1  0  0  1  0  1  0  1  0  1  1  0  1  1  0  0  1  1  0  1  0  0  0  0  0  0  0  1  1  0  1  1  0  1  0  0  0  0  1  1  0  1  0  1  1  1  1  1  1  0  1  1  0  0  1  1 -966.75       1      0.0
33   1  1  1  1  0  1  1  0  1  0  1  0  0  1  1  0  0  1  0  1  0  0  1  1  0  0  1  0  1  0  0  0  0  0  1  1  1  1  1  0  0  1  0  0  1  0  0  0  0  0  1  0  0  1  1  0  1  0  1  1 -966.75       1      0.0
90   0  1  1  1  0  0  1  0  1  0  1  0  0  0  1  1  1  1  1  1  0  1  0  1  0  0  1  1  0  0  1  0  0  0  1  0  0  0  1  0  1  1  0  0  0  0  1  1  0  0  1  1  1  1  1  0  1  0  0  0 -966.75       1 0.016667
134  0  1  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  1  0  1  1  1  0  0  0  0  0  1  1  1  1  0  1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  1  1  1  1  1  1  0  1  0  1  0  1  1 -966.75       1 0.033333
273  1  1  1  0  1  0  1  0  1  1  0  1  1  1  0  0  0  0  0  1  1  1  0  0  0  1  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  0  0  0  0  1  1  1  1  1  1  0  1  0  0  1  1  1 -966.75       1 0.083333
85   1  1  1  1  0  1  1  0  0  0  1  1  1  0  1  0  1  1  0  1  1  0  0  1  0  1  1  1  0  0  0  1  0  0  0  1  0  1  1  0  1  1  1  0  1  0  0  1  0  0  0  1  1  1  0  1  0  0  0  1  -966.0       1 0.016667
96   0  0  1  1  1  0  1  1  1  0  0  0  1  1  1  0  1  0  0  1  0  1  1  0  0  0  0  0  0  0  1  0  0  0  1  1  0  0  1  1  0  0  0  0  0  0  1  1  0  1  0  1  1  1  1  0  1  0  1  1  -966.0       1 0.016667
170  0  1  0  1  0  0  0  1  1  1  0  0  1  0  0  0  0  1  0  1  1  1  0  1  0  1  0  0  1  1  1  1  1  1  0  1  0  0  0  0  1  1  0  0  0  0  0  1  1  1  1  1  0  1  1  0  1  1  1  1  -966.0       1 0.033333
227  1  0  1  1  0  1  1  0  1  0  1  0  1  0  0  1  0  0  0  0  1  0  1  1  1  0  1  1  0  0  0  0  0  0  0  0  1  1  1  0  0  1  1  0  1  0  1  1  1  1  1  1  0  1  0  0  1  0  0  1  -966.0       1     0.05
242  1  0  1  1  1  0  1  0  0  0  0  1  0  0  1  1  0  0  0  0  1  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  1  0  1  0  1  1  0  1  1  1  0  0  0  1  0  0  1  0  1  1  1  0  1  -966.0       1 0.066667
473  0  1  0  0  1  1  0  1  1  0  0  0  1  1  0  0  1  0  1  1  1  1  0  0  0  0  0  0  1  1  1  0  1  1  1  1  0  1  0  1  0  0  0  0  0  0  1  0  0  1  1  1  0  0  1  0  1  1  1  1  -966.0       1 0.133333
